Country,Region,GDP_per_capita,Life_Expectancy,Infant_Mortality_Rate,Healthcare_Expenditure_Percent,Education_Expenditure_Percent,Unemployment_Rate,Population_Millions,Urban_Population_Percent,Internet_Users_Percent,Literacy_Rate,Access_to_Clean_Water_Percent,Malaria_Incidence_per_1000,HIV_Prevalence_Percent,Tuberculosis_Incidence_per_100k
Morocco,Central,4769.753513357806,50.98358851671274,90.89566243720596,5.842067129858002,6.451377961752291,,147.03231659623097,47.00379503848582,29.670291931002044,59.441025563339636,93.99743326444735,154.22100059666772,7.897629164981638,187.1424107587966
Ethiopia,West,,53.05274785025067,67.44354673494273,,7.090552274543148,24.630260164781593,72.43218919003287,21.560327914917774,,57.359826845193375,73.31647480516973,366.16648058668136,18.2612674263002,131.8138095501274
Nigeria,South,11572.284015316533,,51.32205585422635,2.309557909193435,4.535775182081655,11.960545409264322,135.86316563176533,41.79915440413506,,67.00608694679005,,304.77375029723885,12.499282892257199,88.65967469126922
Zimbabwe,,2531.641048613562,73.34687543819763,53.0097472678899,,3.8175854338425754,5.43144338216255,162.05885839396592,,,57.640347027136414,68.07754562399089,202.04622229760253,8.53295769793914,371.35361341621217
Nigeria,Central,13092.785650519736,57.90390262441876,75.64945171974455,3.6002493646319405,3.951770804138187,27.93060159309282,189.61746771498693,26.39757229158897,67.12374679834016,50.57418551574506,37.11635379448461,395.3482266886284,18.72101049413869,138.305426759535
Angola,Central,7567.752374617948,62.680870217209815,,2.233520963281859,6.275727998591077,23.712292545920274,83.04139379068604,82.18682820280773,54.27566613992802,57.02082519987305,92.77938347249292,,1.4450525332785353,360.533909384959
Ethiopia,Central,13471.007289964326,51.0393214762598,69.56714699678726,9.562136139501767,6.900676799033816,27.8690787350288,157.7431066764293,58.95838212774076,45.845754554405204,,41.36102421241878,23.295132328110093,,225.66940072112925
Algeria,Central,12097.90121123607,53.708580024052225,,,3.089683806539616,6.168140500629969,56.856047873263165,67.36265847537916,62.853709632685145,62.61123793471667,72.12197067358892,,11.534827799484301,
Zimbabwe,North,6665.595814803885,74.66575307397117,83.53578650216674,4.892447719726546,4.225646048946591,30.113588834919565,198.11479923976142,,12.976354500968965,64.45920272720846,45.95454006503048,174.42819208772505,12.503276152266993,261.1298732417473
Tanzania,South,825.8049706417023,74.12796741090114,,11.000831830164808,7.4116411804949,,10.025071759048473,45.554563417110984,25.423761531352525,71.7099744473127,76.64148987215482,62.761049658448044,1.2713713779709563,215.46882865739443
South Africa,Central,4395.821711081719,50.12349952336024,67.05618135587125,3.161389602005256,6.840161118168435,21.901860521379206,122.68811726771858,35.400059603287026,,94.08374226278247,80.49338887061828,379.0260505296172,8.359255779189077,95.27898975016554
Kenya,South,8353.69611258257,73.79529463558097,58.4778311908899,11.559188289553193,7.909150416574855,,133.60366642200879,26.302768612752608,23.618712368291263,53.28807020396697,73.77228237924312,306.73955912710926,13.158502314202018,189.3343145012806
Nigeria,North,9685.434187479135,65.97799844538751,71.38604207241819,5.139667173773528,6.5254895580924845,30.932997406050923,,31.637056433702945,54.634311238129115,77.47051607928387,69.94246491658751,107.31488017110907,14.112375654866332,348.6804623122723
Egypt,North,4239.3714387814325,,,10.884036723086812,4.359171206167534,22.608095196767213,28.475577863872356,71.83841294427158,65.15248186322351,79.37915814479483,88.01049110688075,236.32181340716633,12.94372809906725,349.60298066099193
Nigeria,South,2520.66307405595,61.368496390846474,66.3987029942505,8.029428764794616,5.543827003967826,22.42851139664538,188.01330777726042,64.04047733694543,35.426207195855405,73.40284292361864,35.110736214334274,288.5796628438288,6.750982875038028,
Uganda,East,,62.88990071448126,64.91876703676189,10.267073597414875,5.966085525483922,34.72037471197297,,55.550376939056,30.527956006713698,44.87180868001543,51.509459775712685,376.5115715627192,2.3236424101592354,257.0461819509596
Nigeria,West,14773.831620201505,62.22116450642301,64.85280755329367,,2.4707348979027435,27.70190501205704,126.43691363176902,50.880841736339924,67.69304392825399,77.22797517051671,46.13868617600499,352.6541396701643,8.828692705177016,137.05125260537187
Sudan,East,8122.507643388944,66.67160643865262,68.27901332771638,4.884054378187457,,18.26881416353406,,,36.69114596965245,,94.2209075342524,206.07689045528548,3.010711528677082,144.6674366884261
Nigeria,East,2989.3496448004007,53.49128136890782,74.11743497810897,11.61135485407593,6.2559249708356575,,64.90720131914782,24.727771605613448,39.342904026956994,72.78784572524432,55.310335678346775,309.86104791720703,,60.37118978297333
South Africa,East,4448.4562345308495,50.74933974681695,84.39911997446158,5.894818949024204,3.0039278240063623,16.676914150753653,111.55941563698426,38.23905286046454,31.09899234051432,80.67696474719585,,224.857901531034,9.765831887441252,453.53594745848505
South Africa,Central,766.6648099382676,57.69824853977977,,5.855119047369223,6.683790304553343,11.86626387450497,86.35271662009241,42.745960482096415,64.57290838072831,51.60334398409727,74.5071356522653,221.08155601821605,6.686553899958918,
Algeria,North,13757.332695127236,67.61701906841617,86.00395281440497,5.403871042545057,5.50263668308467,22.905556306632782,36.24399219041872,70.85767779383121,44.137328996911044,86.28921041485258,,,15.442929386818552,152.3902446214085
Ghana,,2207.3907019070466,55.04633630307371,59.86045458107629,7.414076073475852,7.713330714185568,,38.33259847206541,,55.730475230898676,41.66945930431523,45.53484921375083,50.45506320646083,10.209997555354146,175.82064469030934
Tanzania,North,8859.488894956676,66.83581083312293,,,2.25453378924135,32.87418560046388,86.53823369174593,35.64358345921495,,,,211.81344600898296,6.545663468242776,
Egypt,South,4473.800699964488,74.24780115268176,24.684074339518336,7.537114853580112,3.591956825332802,15.25715834316471,152.67018076372264,76.82997671891025,,65.31809778535208,56.72327308685965,107.54461799160265,16.333370976620635,337.66829743161327
Nigeria,West,8535.581036479005,52.34751789473546,46.73906549568486,7.41704812410004,5.609323275798944,20.83032398665085,180.10310613531877,73.99047942806644,36.0216598792228,51.96733669624045,45.231129267284246,8.414760984187453,17.409466944521878,83.81432892991396
Nigeria,South,9945.59563110203,,,9.6190181260487,3.7793594732355844,,21.404894140579653,34.602730846714834,60.908306464375876,47.35779797466824,31.277346378545108,289.1356815600849,13.623659242629202,110.39109184685762
Kenya,South,12531.256153754424,61.09375548261428,76.61447477927325,10.336499619375855,,34.8689332849665,,45.956617712949466,,92.43189421703049,87.1605486924677,12.994638676065984,1.4158062369495124,340.14052696554177
Zimbabwe,Central,3493.1084405287465,71.70355635943764,83.08919717379251,6.404413503124241,6.554031695131586,34.43353723603807,24.547884925960943,46.628736504013744,57.636108007111076,43.99660731696362,92.76463903975747,,11.543296163247376,
South Africa,West,659.439515547967,54.42874473618465,,5.023332493514937,2.6150957843988465,,8.235533723356587,83.58434345422629,66.45953935446622,50.95013809647591,52.202075157051915,215.67751765092575,,368.5765220155351
Egypt,South,2484.8416359977055,67.31564880565412,55.21591983643924,4.5933489731709445,,29.1324217903242,,,47.39262238408042,59.13022910881753,52.00294716265574,387.5258762311218,3.1618087356298523,300.8411351015639
Algeria,South,13550.270306797524,70.95288224120276,,3.9462383670487196,5.053343333546335,26.453004838511,122.47764118348462,71.94526812181084,,74.11291669286163,30.460967830334113,,4.959079651999765,165.2095278776809
Angola,West,13171.40612465647,73.61535548685058,46.25542028874492,2.5764758219902486,4.215684621293247,22.794746571184046,36.788727193902815,41.72252642125214,58.305838722468096,69.96405969018541,,25.440574551118942,17.70865454882866,342.8725777201976
Ghana,,,67.08120070724115,54.72154929391002,,7.597549175418033,6.600439909666931,50.5935024531475,67.50657247545043,60.70237893379855,,,220.67518712258467,0.8923735761349437,
Tanzania,South,9207.494476287973,,27.08803437436938,4.702476921307833,,18.642930276579833,9.623011960681083,47.30071527921808,33.70320027140776,55.9350391056018,39.5295395234002,336.43846824644055,15.178179187606531,
Ethiopia,West,,65.44618100503035,37.6489562168969,11.664173858664073,6.183256291457821,25.243589065022316,,57.5933846025751,13.07580755055989,,40.3783127088648,398.73971371257596,9.738579204031247,246.71664727026558
Tanzania,,3042.883540040019,71.72262461196796,67.8580235250991,7.577088262500439,6.285959814409985,25.32594841651054,195.06466622946755,74.11976526619853,34.11257627420437,51.74485699696878,81.35541124814345,172.13726947562898,9.212057097372334,170.54311226784836
Sudan,South,13758.973215911918,,78.85304913913518,5.472770390305076,4.770296862878714,,,72.27076172395246,50.42537378704539,62.61293850639929,70.0588986430194,,0.6383823836503,
Uganda,Central,6572.17261093506,50.75967649242092,99.86780091143598,7.80467600993696,7.525967126579455,,50.13766668423313,76.31750693008051,37.02102314684757,78.72172989254113,32.9159362458016,362.66131878079955,16.478265503846607,
Sudan,East,6055.508659617713,,94.64906650748462,3.391967013456955,,10.02071096710343,174.33985716965213,23.87512614740284,54.937789051623916,51.95991127194797,70.4655543800483,76.49685163044855,7.516585562413046,499.50711489338454
Nigeria,South,8024.306726601144,67.23816877578903,71.40521596281532,6.4404374920220295,,20.01078338646682,185.66044060145603,64.98328594758341,31.418945768119833,60.167338383663974,50.079651984844794,246.17156601317066,11.044929810360586,323.49324593454105
Rwanda,North,1181.0065182382982,66.91283464443117,53.69984426352576,8.262343214210638,7.1701454227240715,25.726519296524685,86.82733964732802,29.099179486914586,48.084648466241774,61.50045847626393,,162.28576967237908,13.707363383545358,232.11764344812656
Ghana,East,,55.39187880994293,70.89418917665861,6.888978317924514,3.644429536053146,25.914074176754276,14.871382092469455,,,93.70510911894756,80.0325421892972,,14.201276740539358,151.34319509729073
Uganda,East,11201.487438182372,66.47213675581642,,6.017788006543243,6.842425423200218,24.459168703064467,12.681407570099783,,54.96216619869742,92.50664962834878,82.71078752371969,,19.14161114710841,165.6932402278003
Egypt,East,1700.5806849143337,59.84661014135396,29.466895273870986,11.938483888996982,3.1714436177389524,13.258646403555804,116.92022388345704,46.178066508544,42.74175812878155,84.00756705136418,56.02318074458899,106.09140900106983,10.861129088113877,265.7547401673945
Ethiopia,Central,9245.70558726263,66.2808244260373,52.79239117570306,10.80314762148927,4.072051713469327,,81.61454623416991,53.774758927195485,22.243863312796037,53.29124064505518,91.56494084041306,274.43646157739477,,215.27496557631915
South Africa,South,4057.5620903791537,52.66482575769977,87.18418285084938,8.234059581594401,4.0136627256190565,24.078209804801325,,84.77421007191025,,43.742052275041836,56.4200766668847,379.51619907676724,19.097220716588303,461.2165351812249
Ghana,Central,6144.78640360866,66.4461326150759,50.70663615464352,7.693773611822827,7.871152810334843,22.979063484183133,118.73421650094856,28.789125391335556,54.91652251490994,57.42972757463436,80.16934228995714,107.2188749514551,,215.7329604450693
Ghana,South,4686.059183175148,74.98534314426666,65.74978169817493,8.206604798245841,7.139223342487561,10.38068030867723,7.203994634859382,63.90464294686766,38.95607413969124,,61.452022196676836,324.5863756606727,6.313931947392835,
Sudan,Central,5657.254388741762,51.2053009715139,67.02154886897586,4.013121078224333,,26.1541743671169,158.53753183910823,45.74006281506499,22.961886423584332,67.82591900805167,88.33960122393546,22.14392677536381,2.9660527853696372,222.59053059528964
Rwanda,Central,10926.16562517156,74.42935460553294,34.75810025069115,5.951377432643186,6.362340569692341,18.655159752009695,64.75440042715746,28.645636928976373,68.03627142221785,82.77503505372863,89.00448083726161,215.24840401592527,,
Nigeria,North,,60.17269901807177,48.97883533218307,,5.372436766415427,25.032817748094587,12.85031058680026,30.317889619330117,52.907501189013274,87.20776163833719,35.68209251162045,,,342.85474438110583
Morocco,Central,,,46.76090309935457,6.7554603748682664,7.682544002651115,30.12101239310452,119.7286830917149,,,86.46752469757797,90.87206653516466,373.61319645225575,13.379159566606408,326.3759826435017
Algeria,West,,,,7.4302458395766315,4.9775525172941695,10.091852857307694,,77.17409728626453,35.62630272162059,59.78215586726873,83.65976469882702,306.54051222295607,9.680920177635013,200.36436007273798
Sudan,North,10123.231897758398,,21.935341111308418,4.277497361032096,4.283106259219367,5.5743460399051,194.89108060464415,78.95772742697642,,77.79788889033756,81.43519643032334,263.1799644818369,4.379130706003248,
Ghana,Central,14084.031220208992,68.46123023128317,86.53576349406188,11.640288471655138,2.9782120215895462,28.373077591873603,111.11873918822192,84.44963042878013,63.87731297110115,57.20588086383211,,,12.232888868099069,67.2637376100655
Mozambique,East,11122.29540954863,71.9628890325337,41.845664797824995,11.09454610937242,6.717233913566348,23.290922754578478,58.671640302216616,,41.50296041472308,43.34980487793505,82.33274856905322,259.00791822806525,1.683319844538305,441.8587275521509
Kenya,West,3616.635489565973,60.10350804127582,61.44630129910524,9.22143235455906,6.406663592453548,25.989187088663652,143.3405786036251,43.10355692866401,52.43673471434003,78.58608960816183,85.2586277545274,387.57775886971643,8.560177967488249,280.73745490726833
Ethiopia,West,,58.175829039080966,43.898045887101844,7.333866287653626,4.3061302311448095,,57.94094049582871,63.49923694511634,25.130372649731797,40.54051539133833,48.79477173951982,285.5831791459086,11.158991323441585,229.21260568853577
Algeria,West,4302.828642347464,66.68983463908961,95.25433960922724,10.69969159647685,2.151160483755376,29.084328044735017,181.3274418244752,51.44716509094207,,62.50504231021687,91.89690509355104,369.8634438328987,9.002915995312291,273.72527632295856
Sudan,North,9128.629995153695,70.19614854853147,,3.3065234382346294,7.033983966308064,33.82760440786474,78.07078424893841,47.19531966959168,17.406991948621307,58.115859811614165,33.240909515945674,,15.099107417394322,350.336988740224
Ethiopia,Central,1245.67429552163,69.0571283694154,54.37254501911481,9.90509794274885,2.068507900724442,,112.22436974136002,,22.3588021526177,78.13576461853688,39.744101461064076,46.82576519274506,,55.744441933053814
Kenya,Central,7697.310584417927,69.94534122146587,,3.248208139668483,6.222198677774306,19.65486897979716,14.861755245724627,58.595741076324394,10.056604916057864,82.14350100182084,64.94277397334844,211.27108856920685,15.539239943646972,442.19833540621147
Angola,East,9154.221309294893,60.88958287032332,87.3546853433447,9.942106625494054,7.821542658356343,17.056615996721902,88.093641400685,57.41357286160533,,56.72520497842061,,,1.2568524823301412,
Kenya,East,5346.536416845932,70.44585540437554,34.88811342770219,4.75767568251357,4.625967968889221,,167.310890233894,30.494759214175605,68.63702939061577,84.63948579446694,71.93475541455872,,4.285511023696458,204.3349338650352
Rwanda,West,11678.226954314418,53.005226384265214,,10.770905810181889,3.4098404299757163,22.178216986460672,162.10151704585166,50.663089438698535,24.54122170820574,,31.10299340550532,,10.9638464306436,
Kenya,East,2045.6746704396912,63.61222744902124,56.65495093903141,11.440420938253979,6.22922606026029,13.310375729779363,,55.97566545364024,49.79864257024012,64.54794979926086,92.42384035043847,249.03015913311268,18.729029788654124,247.75941846129896
Ethiopia,,,50.14396651245304,,3.487959694051156,6.90276885209351,32.63922536638927,49.08541884705972,57.06865101754038,60.345981927976695,79.98601898577736,32.89822602771936,4.018792421932638,16.781657113516278,273.3452470779705
Tanzania,Central,11058.736964952248,58.114645747506756,30.6783977932755,6.626756050653935,5.278581896467084,22.495724128312926,164.37453588158118,,43.039627554193856,78.11061260736338,39.29902692702115,77.93619666214565,16.929422912860133,231.641012522065
Ethiopia,,7684.624084989878,59.16153837178494,26.44812110056997,,7.802211651536878,22.785205415243304,186.42769193301848,68.24764049639865,19.188670005037373,94.305265977171,30.910943639193704,196.53217276485236,6.4125597783136605,355.39704222210366
Morocco,East,10481.834748202173,59.90431729023138,,6.834074359731466,,15.6477398263103,23.595379648235692,21.637941163369526,53.686986240169986,52.38385633187625,66.84579816411616,380.20142463565395,8.8742339930347,239.4034379416517
Nigeria,North,6804.996409754321,67.38668016724655,59.716892188423984,10.635475225145452,5.028773589827169,6.559680559331225,92.76143468811392,43.06407061030558,46.015084605974984,76.42748524467703,90.5973474548632,153.44361614206338,9.678765972660779,482.637910030958
Uganda,North,4072.8294819670487,59.71395253175864,54.948056209214364,7.887315221313198,6.310723683935301,5.952312961189659,70.80358439802465,70.71382215481617,53.8750353608425,73.53250495516775,73.28656579523017,169.74881042145387,3.5687458753232533,319.67488302061633
Tanzania,East,12376.983606275897,61.21734056556326,,5.753299079196019,,17.700054324595925,174.78424881420068,56.653039868601155,,90.33041499695165,83.47273545122778,285.8784356026489,1.105828539766898,413.365071043359
South Africa,Central,12091.530245050199,55.938603271858184,81.24103191928879,4.857835555258702,3.07553367144674,7.536961342917135,21.28735836260366,36.97555811320592,68.5246220610847,48.599917790468126,30.863278224807704,241.5171029144472,18.96460653948008,99.21015639926549
Uganda,East,10573.098827389189,,32.71265341354828,4.032230910860873,,,46.16955879881729,65.1719527572981,44.4137968016026,81.34889899728131,65.23099440118219,119.5704600393333,5.193895420438381,228.78108182565757
Nigeria,West,4446.104489834459,55.68174068157879,,,5.316242454311272,31.429190169189724,151.7313258293664,56.88041137014477,30.49846676143611,71.25477389478226,59.87159353785892,164.32655822697112,5.179003622610811,201.5814656512187
Sudan,East,9058.344669601764,51.82989809421109,30.828326582214842,5.865405068230279,4.3793220919397795,,15.002300551337038,71.75583461466516,48.907873414014226,55.1066228383348,62.43291637435155,87.07991954289298,2.125891548490811,306.2670746614663
Algeria,North,5734.121505630388,65.08621483453445,80.11000688232366,7.112754622007511,2.7902901714745614,24.77136230396697,101.0443992392864,67.77663710233853,14.106442554557567,66.09392027809457,,386.4085836520834,,
Morocco,East,1827.940063236195,,72.55641250137117,6.9232548000118195,7.191774553453475,11.33695494418793,91.21087176254541,59.65701493235525,63.84383909929518,58.35771283883888,74.48829846950498,52.25375262294389,11.804873741325554,85.252197992903
Morocco,Central,13801.046844202521,65.48725865024036,96.52916968667664,7.772790292331313,2.9436392490782923,30.88990494076616,70.20822990280598,51.73154889520291,17.162860680291807,71.86223715336536,62.709326965811236,148.73471382656777,13.5072187139444,82.65865912011986
South Africa,South,2483.8701483249406,61.58735109501431,25.516641308513694,10.655771456245523,3.8587271552545954,31.582803059396245,81.94160148719014,28.656838168389022,29.670570273149096,88.89503359480662,79.73467524098216,,18.275749301629524,
Tanzania,East,14278.441630401636,59.494644504480746,24.564377692100344,11.807393435834294,3.7402731917746213,10.899607548588762,108.33841445139542,36.986646162549945,58.944722837567255,71.31177414267111,61.543891214011495,88.71179677341856,7.239593293565395,145.78253871726082
Rwanda,Central,6967.083707890358,,42.57496597545601,6.075842085738169,7.228484205145126,27.12278257312032,36.466634885734706,47.24146573961055,45.83874269984271,74.74473300796213,39.70980635471808,312.18845535206196,12.61939256719264,350.9389645024162
Zimbabwe,Central,3184.427468159985,62.97704462840545,40.93645469887248,10.27518922106303,6.036217965253388,13.595586467813689,116.53919626530059,58.954453655415264,33.618131216646525,68.53113159130902,72.13670201505843,80.47009291555179,,
Angola,,8357.563736986194,61.979546940743276,39.75830392575999,9.645277946547177,6.780088383148234,29.07920937058789,162.05930421349734,53.39101058899481,38.40613956250128,,41.2051135368358,32.02536101158624,4.1420643005070215,424.80211769925324
Kenya,Central,13157.71462020792,50.64105164516089,92.50036644168293,7.735289514555733,3.5028073927549936,34.91713699710808,153.231381309081,38.731994187369416,,52.807220628185185,,189.78127193780932,16.709293199253878,106.29000942638159
Tanzania,Central,11117.260852938638,58.53119569065391,,,5.749244597641994,5.900780159881784,,20.420183256331185,30.40026316359353,67.06009511876455,69.8525555395007,3.987693893807398,,108.40233457517508
Algeria,Central,12195.136643991022,59.504890469646426,41.75597809029048,4.004745155284028,5.430475898862492,31.92097597372796,34.10364659958741,52.25554942355291,62.17898108873028,57.06294060595876,40.218252431202025,33.90646177053327,7.337532483414364,300.5682621252384
Angola,Central,10052.358817305401,59.97056952242251,80.7518609934371,3.092642103096214,6.996982260729626,23.678916007959742,,38.565689256545795,15.28806585860149,49.996997876865684,92.55197373627844,323.05034782519004,,475.8703940112669
Morocco,West,,,55.9791873960432,10.539619669554222,7.436522362887564,34.20147857494463,75.40957163650225,67.74953954618478,56.60790623251784,67.7273063055141,63.69375511679584,308.58933794384257,10.904311454294799,236.74899126683943
Ethiopia,West,12813.33694769713,63.340063668171965,,6.391498166337483,2.0729406288643206,18.95028552579283,84.6488383746541,21.556507242581425,60.85285798328418,57.75453863963177,34.73839937165758,366.0555281619584,0.5046995913601238,197.12394511461272
Algeria,North,4120.1861284581955,65.19762731983612,25.229292605150818,10.469688542070605,,30.42163791714121,137.54095728250232,58.01380773487641,20.909059170240326,54.195920374537806,70.74413878697936,341.8061743642998,5.204264552741543,323.01019543904863
Nigeria,,7596.661972825537,69.1220815385532,59.005695493870746,10.930902051954149,2.311014794718374,6.871822057948317,16.052684272337906,81.19582543789426,35.82079194233202,,46.457928955832664,273.2702252959272,4.5605202678601815,468.701870245264
South Africa,Central,3707.536906384232,70.32464346790233,22.68908801466261,,5.2931519904641355,15.058371502348871,11.761177324082945,31.33660236224747,19.929986479819338,,82.24007437202465,20.933142920265134,5.384417461620387,426.61752478008066
Nigeria,East,14821.186115951381,67.95307690566236,25.01225627642836,,,7.010496132536299,81.42255977406226,50.657216898788704,52.39624773965306,91.0260153191474,83.15843478180238,313.139447194663,16.215163929402106,497.96762482994893
Zimbabwe,East,14188.860425455892,73.88809239887337,92.51499626755287,6.483190553694222,3.840659597132847,34.26029400437211,140.9469199669062,25.942429468113982,,87.72361538555815,93.63157813055302,338.2043243362242,5.953640202655642,60.15586244106969
Algeria,North,1071.6887648433355,,31.139629689407613,7.104324890042323,4.11775102071414,29.5092172181551,42.719891876514104,60.66932429698792,48.119400802499264,78.91913221572943,,319.6328583087818,4.234665779977889,100.78616512074301
Egypt,Central,,,,8.265925110932102,5.72775469429766,30.576422637379114,130.09337384496908,55.78455923875466,,45.84176051736509,59.572197182302915,203.39161412321042,10.333137485464114,324.2604935149799
Egypt,Central,13916.100602527154,50.18907187445355,,11.263826067300867,4.004299794012615,33.13895694301682,55.66648689835839,46.4787590738341,22.704751723145172,82.67324899583312,78.97591435402124,93.16073545979266,17.380078209268273,419.2593977002324
Sudan,South,3118.342504346336,66.18686785386507,47.78746610070741,2.19116094429764,,7.55310458359356,177.7867912186357,53.88950639579318,12.489839530594383,84.43765304599604,38.61059266222523,,5.2063192248312475,178.35995403804495
Tanzania,East,,72.45076372374967,91.9866676549818,6.768434683178171,4.427164313443218,16.5679277754,179.65953913199021,78.27735280048566,29.324052111743782,82.22705397428857,65.54950839655308,290.86512389605537,2.0314567344595744,157.64498961539846
Morocco,East,13774.580315026607,56.08705741440748,21.74587174203916,8.877220424305607,,7.131046671320064,62.97100483485867,32.75912965021936,,46.26812379155827,65.50609400850531,,7.449892349068461,404.1391097215404
Morocco,West,992.2166894940832,73.17586361990766,73.10317489404713,9.227069576982284,6.702559054904643,,49.8487820228319,21.46669326084757,,,35.81575298267517,62.277039102373166,15.079210579017067,75.37183423395422
Kenya,South,10612.59387507918,51.50668475723902,,,,11.88097331113017,,76.00821750544156,50.01564684752084,85.88786376621692,57.16896555794938,90.26583322082202,11.238465621548494,
Kenya,West,4811.560606901986,73.36090067013785,,3.3443512940812186,,19.07321633142736,51.903659110129,57.51261035521392,36.12377940398508,71.75443706708172,85.46351190686812,,16.427470706699776,277.61415016654837
Kenya,West,13903.74483295969,58.79056718099086,94.94579696264735,4.993955883716812,6.112663299331409,13.056865023609278,136.1148494418822,77.89279960501975,67.18720686364827,75.5524056375449,85.64998542965292,317.0159070485347,19.21204687838006,302.1569034576455
Ethiopia,West,14580.344554897832,52.53552071123041,24.1806303428819,5.587155254170135,3.9947369428922723,8.029343204532832,166.08261348691568,58.80143952185622,53.15471203454991,,36.45044821977926,,15.956918296656532,377.8768205567496
Uganda,North,14191.864092144791,62.14679397965814,53.50346552593291,10.04437207679505,2.3395139368802935,10.02473267282323,136.2529655276873,72.66047084738065,,69.0789025936229,35.896857378609006,26.663931929322437,12.274160037453191,209.6805755437962
Ghana,North,7376.106141533225,56.4194141930127,40.81262327696409,4.78759872414553,4.243526282076882,9.418266906562728,165.74833721362316,47.92876861808462,41.65527839632994,41.89072720934489,47.07520600512579,,,325.7079551035732
Uganda,West,12999.618439345044,57.12182254904807,78.46567719845838,4.107049638672032,7.666691496165821,34.19230393736895,82.41347163045745,,25.534256487588376,75.14296620853065,86.85979406600958,9.926884578059658,1.2813471837912,313.41894025593035
Nigeria,South,12745.96627875852,57.68224912315716,98.50376723977973,11.574480190380962,5.850406383791349,27.778775207554208,35.481809288227865,,13.16960118188332,44.479596709013755,38.37866802977743,,19.694278586873804,
Uganda,East,5126.956862027207,70.07564744581659,,2.088632851134689,,34.03284395808686,148.90043474253048,57.18799264194341,53.56509108903103,63.92580268871228,76.799792170784,146.14673662026112,7.977881890213329,338.21748191399547
Ethiopia,South,12519.274375184821,63.47903191688136,72.33396811792596,11.978208556819782,5.793692921825839,18.192214595237257,75.292528502603,31.75103478655467,17.278179880332047,56.09603037170743,,336.6461839031261,3.468450171378903,166.75212698063433
Sudan,Central,1036.610703374643,57.78269247890009,,8.768212988573957,3.1939528337566205,13.351054449879697,135.89781091968084,37.471844976962885,28.166507696318032,69.99853726164422,70.50396049360864,221.848196484458,13.500822680230906,88.09193911308304
Nigeria,North,9145.91323798977,65.25834458277296,65.22642036572879,10.28469299449117,4.510003184613681,28.9487959162756,57.7755686864443,32.91189749833138,41.94825447303384,47.33789845377639,53.14437444274441,360.65249179454406,6.043621637361457,103.67225241788455
Uganda,East,,67.90376685557985,,,,14.787617541234404,20.83977878730117,36.045706793722644,43.86499526678486,78.0403871085325,81.27940759278135,370.47719456585065,11.922676283155429,
Ethiopia,East,2248.219843770543,56.815600018338344,97.76042637052296,2.1431527766705996,2.608237385318955,,198.55345012011387,39.917004207817364,46.03499181922816,,45.189879173648634,3.6392725123103986,,275.08907098525333
Ghana,Central,1615.8214236235328,60.33872753813379,68.68218181571733,,3.6671166565382736,11.975179766234936,35.45929404646686,56.08369613895725,19.975319820982037,48.98449473587361,71.5481189103474,,9.19173150760595,428.19923774570907
Uganda,,10596.187250233026,,47.960509766945506,10.341445970006758,,8.890369346727061,197.74209382287881,58.219455915149126,32.784244289298925,45.737219804353515,45.31936474743252,100.14349182834219,16.804313003128332,365.58200393977285
Ethiopia,West,5428.186974636959,,29.12766279103467,9.404761319535192,4.592113565567036,12.693891830502979,195.56958685045723,,47.031653627018,48.00335155330475,76.38791840229,267.72616654540064,5.666857700331139,405.0682718909212
Zimbabwe,North,,67.02794634912456,32.09974629879476,,7.88221244565311,15.65959245421663,159.79453026206772,,68.18913187802708,,86.78907224644867,355.3088786046024,9.248335536545817,207.93903076674113
Kenya,North,1447.6669415846643,54.53595869239067,,,2.4050152801029316,25.219826244371912,133.58747760598953,,53.65786826198132,69.05040939659959,38.2421169432394,,10.984996507523944,232.0941837418476
Zimbabwe,South,5071.70989854385,,40.07733290722384,,5.11220596628357,,117.67237479896151,25.706235408780397,65.35622542563746,65.69935478041265,86.32871975870773,242.78924650970617,13.440682054962343,
Morocco,West,8322.62373944239,67.72615654306082,88.04928462729103,8.58540515670055,3.076188092073263,,173.88980134867776,,55.732723498850625,45.869150050629486,68.58239153692936,75.39994111822446,15.787451084858995,136.34293298202567
Kenya,West,11965.485890164971,52.6719230773686,,9.661159327955861,7.824059272458465,29.27070920875029,61.44070671580015,53.675037372622405,45.503018133544025,75.7255803716329,38.26218190635656,321.98673355267414,8.198742016125994,77.54749616460741
Morocco,West,5121.911292515014,64.18280549072259,61.87127290994931,10.459214396777321,,,96.19783643455102,33.90965411539038,21.521402148180673,87.73997755422994,57.79022059838128,386.9312445413879,13.097915409883623,315.91224177225206
Mozambique,West,9575.424958336633,,29.181509749537398,8.136041142374584,4.421606014169548,15.279354395675647,125.78104402646788,38.41348622701753,50.001139113550785,85.55022281278991,,107.439573165839,3.436913584836123,495.14750753926376
South Africa,North,13346.677349424714,74.0731718809395,88.8111754679548,2.8860471396967906,,,85.18214279455076,46.020334351244614,47.40277395759443,74.43300899394407,75.52261277632701,197.93038064021852,18.686637960578334,125.07336722761828
Zimbabwe,North,9430.016228643417,62.08864116799812,77.8251442566787,6.876278096672109,6.2273265681646714,9.64775933430328,88.35985854760226,72.7712980606747,46.148150227435984,44.14032941584205,79.32642873716674,34.44644420254952,,71.00816895467318
